run_id,crash_time,mean_repair_queue,repairer_utilization
117,3732.375696796305,0.011415310757456776,0.09075084562892335
118,8760.11338442163,0.011316078974253328,0.10413957314997126
119,51764.417557632994,0.011429736577176948,0.10202713569499508
120,15873.984807829984,0.009392954983534147,0.09827911237145764
121,16230.00808476127,0.010742227355519728,0.10121306656122298
122,11828.483012032193,0.010816195898398582,0.10094966301048876
123,12263.996631559752,0.009570857410028532,0.10127603847029813
124,34973.1519683026,0.011049273285021336,0.10263878802636407
125,26846.944923881365,0.012031155819712052,0.10188276789655056
126,4971.672788536389,0.008550337786495348,0.10108866935787635
127,2163.3047621220685,0.012679426430072081,0.11233918673438689
128,31284.092295469523,0.010293636816194687,0.10063883242443729
129,4344.994404087219,0.013902681103860086,0.10978125442935631
130,25618.073547423865,0.009040475679341914,0.09802304282941669
131,6395.873369178128,0.009314191491011427,0.09949693524381167
132,6188.071400008409,0.007860190125656722,0.09067488199527315
133,17241.098849712474,0.010012438180088954,0.09827228519939882
134,2870.4695742354725,0.013431937550399103,0.09787154369259057
135,11205.703646449538,0.008727117763624948,0.09828458599643307
136,6360.581725387253,0.008782302520218077,0.0953616361710319
137,14539.92452008718,0.009921128656976653,0.101376628924651
138,62983.644725749626,0.01040767654333886,0.10081356247059065
139,5046.000677562226,0.010851570590679219,0.09714016801819329
140,63258.356155446054,0.00932953753718971,0.10056619491295087
141,8851.190251807415,0.009970626470707506,0.10131619722244298
142,22084.011826142938,0.008589411094137881,0.09625011995479126
143,21661.8721871631,0.011676285697733558,0.10234605964190603
144,6034.107263883413,0.009279426283793387,0.11063916914072232
145,1317.9059019718384,0.011285049628269116,0.09224637374478058
146,2765.942133287378,0.007801422237444441,0.0920244377261861
147,1407.8344051771294,0.0064519202199420115,0.08802292177247134
148,11446.437464458528,0.010162377401199723,0.09836425578949624
149,2450.732734709427,0.006812176083459409,0.08707555340380453
150,12058.903343273683,0.009245733709093313,0.09240539679550798
151,6393.626548013623,0.012461213183505087,0.11310930324973716
152,3159.542898991269,0.006276535121362243,0.10607552936362494
153,14345.82170809216,0.0089964257081239,0.0915374387874587
154,42090.44932316305,0.009781424395569257,0.09763889673645401
155,4518.3321377459115,0.010763204939127989,0.11078721842240757
156,18862.022132636543,0.011250439064445429,0.09822097773030819
157,47861.35853966199,0.0108156147793852,0.10029493121027928
158,7265.127480244543,0.010649099104557887,0.09917962138856638
159,1214.5719240289154,0.011463997285680691,0.10889008180558095
160,514.9748828060993,0.002106337929253297,0.07801477050435855
161,6733.993435196173,0.013714127078048982,0.0913853782634355
162,9226.702325228713,0.010116510223180213,0.10005262696651146
163,20693.245888298807,0.009480597927981739,0.09404786828106414
164,18500.864178439057,0.009069849357104656,0.10062807705367081
165,3330.7714999666255,0.013399415433368572,0.09806256945080874
166,25483.78023379018,0.011107243589786943,0.10165069456207397
167,6530.662193924789,0.01305882600233493,0.09911228449522884
168,4187.865430471097,0.013076158455521562,0.08788349834870618
