case,beta,c,gamma,t,S,I,R
contacts_high,0.05,15.0,0.25,15.29107352985919,135,179,686
contacts_high,0.05,15.0,0.25,15.308208498423252,135,178,687
contacts_high,0.05,15.0,0.25,15.356215427129635,135,177,688
contacts_high,0.05,15.0,0.25,15.377485970578741,135,176,689
contacts_high,0.05,15.0,0.25,15.430766695065907,135,175,690
contacts_high,0.05,15.0,0.25,15.45479297856095,135,174,691
contacts_high,0.05,15.0,0.25,15.473928890167977,135,173,692
contacts_high,0.05,15.0,0.25,15.485795370980577,135,172,693
contacts_high,0.05,15.0,0.25,15.488392169699448,135,171,694
contacts_high,0.05,15.0,0.25,15.51607884967827,135,170,695
contacts_high,0.05,15.0,0.25,15.527131009733719,134,171,695
contacts_high,0.05,15.0,0.25,15.539625002306778,134,170,696
contacts_high,0.05,15.0,0.25,15.542552606018042,134,169,697
contacts_high,0.05,15.0,0.25,15.560588570306658,134,168,698
contacts_high,0.05,15.0,0.25,15.585591908965775,133,169,698
contacts_high,0.05,15.0,0.25,15.598773055254838,133,168,699
contacts_high,0.05,15.0,0.25,15.631985081243387,132,169,699
contacts_high,0.05,15.0,0.25,15.65410082275916,131,170,699
contacts_high,0.05,15.0,0.25,15.694583633088598,130,171,699
contacts_high,0.05,15.0,0.25,15.699425028684832,130,170,700
contacts_high,0.05,15.0,0.25,15.703173712741808,130,169,701
contacts_high,0.05,15.0,0.25,15.710674560613057,130,168,702
contacts_high,0.05,15.0,0.25,15.725981463527987,130,167,703
contacts_high,0.05,15.0,0.25,15.739209317604693,130,166,704
contacts_high,0.05,15.0,0.25,15.745256886948106,129,167,704
contacts_high,0.05,15.0,0.25,15.753336476983195,128,168,704
contacts_high,0.05,15.0,0.25,15.766547136071134,128,167,705
contacts_high,0.05,15.0,0.25,15.836572360304615,128,166,706
contacts_high,0.05,15.0,0.25,15.839836267675636,128,165,707
contacts_high,0.05,15.0,0.25,15.851535177142509,128,164,708
contacts_high,0.05,15.0,0.25,15.892803833032886,128,163,709
contacts_high,0.05,15.0,0.25,15.893226552920648,128,162,710
contacts_high,0.05,15.0,0.25,15.923472865797315,128,161,711
contacts_high,0.05,15.0,0.25,15.935937297448868,128,160,712
contacts_high,0.05,15.0,0.25,15.951809968456026,128,159,713
contacts_high,0.05,15.0,0.25,15.957089097183312,128,158,714
contacts_high,0.05,15.0,0.25,15.958337511049333,127,159,714
contacts_high,0.05,15.0,0.25,15.960285086181276,127,158,715
contacts_high,0.05,15.0,0.25,15.970072031748069,126,159,715
contacts_high,0.05,15.0,0.25,16.026646864587747,125,160,715
contacts_high,0.05,15.0,0.25,16.049145975467834,125,159,716
contacts_high,0.05,15.0,0.25,16.04915572877107,125,158,717
contacts_high,0.05,15.0,0.25,16.05567285787603,125,157,718
contacts_high,0.05,15.0,0.25,16.062700621342128,125,156,719
contacts_high,0.05,15.0,0.25,16.070958050440588,125,155,720
contacts_high,0.05,15.0,0.25,16.090035264029495,125,154,721
contacts_high,0.05,15.0,0.25,16.0969646023673,124,155,721
contacts_high,0.05,15.0,0.25,16.103484305326383,124,154,722
contacts_high,0.05,15.0,0.25,16.113839989211726,124,153,723
contacts_high,0.05,15.0,0.25,16.130249430209957,124,152,724
contacts_high,0.05,15.0,0.25,16.154251820339468,124,151,725
contacts_high,0.05,15.0,0.25,16.209409940470373,124,150,726
contacts_high,0.05,15.0,0.25,16.25049519211438,124,149,727
contacts_high,0.05,15.0,0.25,16.276782205586862,123,150,727
contacts_high,0.05,15.0,0.25,16.297570535164205,123,149,728
contacts_high,0.05,15.0,0.25,16.32362160380532,123,148,729
contacts_high,0.05,15.0,0.25,16.333855914777075,123,147,730
contacts_high,0.05,15.0,0.25,16.342607677764057,122,148,730
contacts_high,0.05,15.0,0.25,16.376496623331338,122,147,731
contacts_high,0.05,15.0,0.25,16.404589033421928,121,148,731
contacts_high,0.05,15.0,0.25,16.406758653920303,120,149,731
contacts_high,0.05,15.0,0.25,16.428777393930446,119,150,731
contacts_high,0.05,15.0,0.25,16.428792865412124,119,149,732
contacts_high,0.05,15.0,0.25,16.469501229009765,119,148,733
contacts_high,0.05,15.0,0.25,16.479592752505145,119,147,734
contacts_high,0.05,15.0,0.25,16.48410426431639,119,146,735
contacts_high,0.05,15.0,0.25,16.509961237101113,119,145,736
contacts_high,0.05,15.0,0.25,16.510082319036872,119,144,737
contacts_high,0.05,15.0,0.25,16.5123044483236,119,143,738
contacts_high,0.05,15.0,0.25,16.519572491224775,119,142,739
contacts_high,0.05,15.0,0.25,16.54950124095403,119,141,740
contacts_high,0.05,15.0,0.25,16.572521906344452,119,140,741
contacts_high,0.05,15.0,0.25,16.57556412623712,118,141,741
contacts_high,0.05,15.0,0.25,16.588645447385108,118,140,742
contacts_high,0.05,15.0,0.25,16.590485211816773,118,139,743
contacts_high,0.05,15.0,0.25,16.595173821602952,118,138,744
contacts_high,0.05,15.0,0.25,16.644146391461042,118,137,745
contacts_high,0.05,15.0,0.25,16.656471083717108,118,136,746
contacts_high,0.05,15.0,0.25,16.732580529542016,117,137,746
contacts_high,0.05,15.0,0.25,16.743426057761088,117,136,747
contacts_high,0.05,15.0,0.25,16.74527891430023,117,135,748
contacts_high,0.05,15.0,0.25,16.76196540543504,117,134,749
contacts_high,0.05,15.0,0.25,16.764078341605167,117,133,750
contacts_high,0.05,15.0,0.25,16.775228172275273,117,132,751
contacts_high,0.05,15.0,0.25,16.775251599161727,116,133,751
contacts_high,0.05,15.0,0.25,16.784973838286064,116,132,752
contacts_high,0.05,15.0,0.25,16.81686200717776,115,133,752
contacts_high,0.05,15.0,0.25,16.83725495605208,115,132,753
contacts_high,0.05,15.0,0.25,16.87834862662518,115,131,754
contacts_high,0.05,15.0,0.25,16.88931832379634,115,130,755
contacts_high,0.05,15.0,0.25,16.908609977180646,115,129,756
contacts_high,0.05,15.0,0.25,16.91555350377279,115,128,757
contacts_high,0.05,15.0,0.25,17.01849394885778,115,127,758
contacts_high,0.05,15.0,0.25,17.023058600180285,114,128,758
contacts_high,0.05,15.0,0.25,17.073256995657275,114,127,759
contacts_high,0.05,15.0,0.25,17.10679349723184,114,126,760
contacts_high,0.05,15.0,0.25,17.12100942078271,114,125,761
contacts_high,0.05,15.0,0.25,17.137178354100772,114,124,762
contacts_high,0.05,15.0,0.25,17.176864474625447,114,123,763
contacts_high,0.05,15.0,0.25,17.193696707767202,114,122,764
contacts_high,0.05,15.0,0.25,17.205864850294027,114,121,765
contacts_high,0.05,15.0,0.25,17.3046331942426,114,120,766
contacts_high,0.05,15.0,0.25,17.333891263599504,114,119,767
contacts_high,0.05,15.0,0.25,17.38034426600518,114,118,768
contacts_high,0.05,15.0,0.25,17.383006947829212,114,117,769
contacts_high,0.05,15.0,0.25,17.416767325444393,114,116,770
contacts_high,0.05,15.0,0.25,17.424820068659916,114,115,771
contacts_high,0.05,15.0,0.25,17.436308357252514,114,114,772
contacts_high,0.05,15.0,0.25,17.456288110620047,114,113,773
contacts_high,0.05,15.0,0.25,17.480102433627454,114,112,774
contacts_high,0.05,15.0,0.25,17.501996749766583,114,111,775
contacts_high,0.05,15.0,0.25,17.503380895381813,114,110,776
contacts_high,0.05,15.0,0.25,17.528397967676373,114,109,777
contacts_high,0.05,15.0,0.25,17.550963761320375,114,108,778
contacts_high,0.05,15.0,0.25,17.556905790208592,114,107,779
contacts_high,0.05,15.0,0.25,17.643515984008754,113,108,779
contacts_high,0.05,15.0,0.25,17.651570149537005,113,107,780
contacts_high,0.05,15.0,0.25,17.65335224777382,113,106,781
contacts_high,0.05,15.0,0.25,17.666169603343683,112,107,781
contacts_high,0.05,15.0,0.25,17.69262968603598,112,106,782
contacts_high,0.05,15.0,0.25,17.761264637937277,112,105,783
contacts_high,0.05,15.0,0.25,17.8937289535891,111,106,783
contacts_high,0.05,15.0,0.25,17.90818521271135,110,107,783
contacts_high,0.05,15.0,0.25,17.936235200559228,109,108,783
contacts_high,0.05,15.0,0.25,17.986577511117613,109,107,784
contacts_high,0.05,15.0,0.25,17.999059310658925,109,106,785
contacts_high,0.05,15.0,0.25,18.031206320989337,108,107,785
contacts_high,0.05,15.0,0.25,18.0373040815244,108,106,786
contacts_high,0.05,15.0,0.25,18.086961795466134,108,105,787
contacts_high,0.05,15.0,0.25,18.1155532326014,108,104,788
contacts_high,0.05,15.0,0.25,18.175818184568694,108,103,789
contacts_high,0.05,15.0,0.25,18.18454266221417,108,102,790
contacts_high,0.05,15.0,0.25,18.23997692267459,108,101,791
contacts_high,0.05,15.0,0.25,18.324768326500323,108,100,792
contacts_high,0.05,15.0,0.25,18.370442751665948,108,99,793
contacts_high,0.05,15.0,0.25,18.409954711068455,108,98,794
contacts_high,0.05,15.0,0.25,18.411069793595438,108,97,795
contacts_high,0.05,15.0,0.25,18.446767549381438,108,96,796
contacts_high,0.05,15.0,0.25,18.52369446527485,108,95,797
contacts_high,0.05,15.0,0.25,18.5555835769962,108,94,798
contacts_high,0.05,15.0,0.25,18.56857139590153,108,93,799
contacts_high,0.05,15.0,0.25,18.57025743363853,108,92,800
contacts_high,0.05,15.0,0.25,18.57175573625785,107,93,800
contacts_high,0.05,15.0,0.25,18.588846327203285,107,92,801
contacts_high,0.05,15.0,0.25,18.6185060526026,107,91,802
contacts_high,0.05,15.0,0.25,18.62782387629454,107,90,803
contacts_high,0.05,15.0,0.25,18.631702633987825,107,89,804
contacts_high,0.05,15.0,0.25,18.677410496152955,107,88,805
contacts_high,0.05,15.0,0.25,18.698222246973437,107,87,806
contacts_high,0.05,15.0,0.25,18.75385579306919,106,88,806
contacts_high,0.05,15.0,0.25,18.795355546074006,106,87,807
contacts_high,0.05,15.0,0.25,18.81158302767897,106,86,808
contacts_high,0.05,15.0,0.25,18.824903873383835,106,85,809
contacts_high,0.05,15.0,0.25,18.8278959539809,106,84,810
contacts_high,0.05,15.0,0.25,18.82842183813641,106,83,811
contacts_high,0.05,15.0,0.25,18.84798420313281,106,82,812
contacts_high,0.05,15.0,0.25,18.914496428485034,106,81,813
contacts_high,0.05,15.0,0.25,18.920989552752268,105,82,813
contacts_high,0.05,15.0,0.25,18.96228708460522,104,83,813
contacts_high,0.05,15.0,0.25,18.990964179314958,104,82,814
contacts_high,0.05,15.0,0.25,19.024044801700374,104,81,815
contacts_high,0.05,15.0,0.25,19.04699366783659,104,80,816
contacts_high,0.05,15.0,0.25,19.05492926915776,104,79,817
contacts_high,0.05,15.0,0.25,19.06034861936491,103,80,817
contacts_high,0.05,15.0,0.25,19.07623895324712,103,79,818
contacts_high,0.05,15.0,0.25,19.109490694709827,102,80,818
contacts_high,0.05,15.0,0.25,19.114881370538107,101,81,818
contacts_high,0.05,15.0,0.25,19.13077257868763,101,80,819
contacts_high,0.05,15.0,0.25,19.17625365208616,101,79,820
contacts_high,0.05,15.0,0.25,19.301467722070463,100,80,820
contacts_high,0.05,15.0,0.25,19.404516644982515,99,81,820
contacts_high,0.05,15.0,0.25,19.43564390247947,99,80,821
contacts_high,0.05,15.0,0.25,19.44358492728834,99,79,822
contacts_high,0.05,15.0,0.25,19.456769269784843,99,78,823
contacts_high,0.05,15.0,0.25,19.513322154353812,99,77,824
contacts_high,0.05,15.0,0.25,19.663037341355135,99,76,825
contacts_high,0.05,15.0,0.25,19.688989424599136,99,75,826
contacts_high,0.05,15.0,0.25,19.738287439191083,98,76,826
contacts_high,0.05,15.0,0.25,19.782996946015675,98,75,827
contacts_high,0.05,15.0,0.25,19.824073777563637,98,74,828
contacts_high,0.05,15.0,0.25,19.87329391980341,97,75,828
contacts_high,0.05,15.0,0.25,20.037346481442846,97,74,829
contacts_high,0.05,15.0,0.25,20.057186986471404,97,73,830
contacts_high,0.05,15.0,0.25,20.10124156452361,97,72,831
contacts_high,0.05,15.0,0.25,20.13932491583256,97,71,832
contacts_high,0.05,15.0,0.25,20.160261769715614,96,72,832
contacts_high,0.05,15.0,0.25,20.16110948851349,96,71,833
contacts_high,0.05,15.0,0.25,20.228527111178092,95,72,833
contacts_high,0.05,15.0,0.25,20.23319185567035,95,71,834
contacts_high,0.05,15.0,0.25,20.248542617598417,95,70,835
contacts_high,0.05,15.0,0.25,20.275889938049083,95,69,836
contacts_high,0.05,15.0,0.25,20.295421647104078,95,68,837
contacts_high,0.05,15.0,0.25,20.30093817834836,95,67,838
contacts_high,0.05,15.0,0.25,20.37481834511206,95,66,839
contacts_high,0.05,15.0,0.25,20.454723162133313,95,65,840
contacts_high,0.05,15.0,0.25,20.470968483636863,95,64,841
contacts_high,0.05,15.0,0.25,20.528448400512243,95,63,842
contacts_high,0.05,15.0,0.25,20.551900430370733,94,64,842
contacts_high,0.05,15.0,0.25,20.651815958601716,94,63,843
contacts_high,0.05,15.0,0.25,20.66768275171848,94,62,844
contacts_high,0.05,15.0,0.25,20.699146488329863,94,61,845
contacts_high,0.05,15.0,0.25,20.71588284973897,94,60,846
contacts_high,0.05,15.0,0.25,20.734088210229803,94,59,847
contacts_high,0.05,15.0,0.25,20.739206728176462,94,58,848
contacts_high,0.05,15.0,0.25,20.759859482367006,94,57,849
contacts_high,0.05,15.0,0.25,20.7867043710843,94,56,850
contacts_high,0.05,15.0,0.25,20.830463044664665,94,55,851
contacts_high,0.05,15.0,0.25,20.878067921564543,94,54,852
contacts_high,0.05,15.0,0.25,20.91206707749315,94,53,853
contacts_high,0.05,15.0,0.25,20.94940006800497,94,52,854
contacts_high,0.05,15.0,0.25,21.0213190392153,94,51,855
contacts_high,0.05,15.0,0.25,21.044796526669828,94,50,856
contacts_high,0.05,15.0,0.25,21.045540583701406,94,49,857
contacts_high,0.05,15.0,0.25,21.236066032474778,93,50,857
contacts_high,0.05,15.0,0.25,21.258528897972305,93,49,858
contacts_high,0.05,15.0,0.25,21.440452476492062,92,50,858
contacts_high,0.05,15.0,0.25,21.494965730052034,92,49,859
contacts_high,0.05,15.0,0.25,21.519349341632143,92,48,860
contacts_high,0.05,15.0,0.25,21.826846757858952,92,47,861
contacts_high,0.05,15.0,0.25,21.95033061390646,92,46,862
contacts_high,0.05,15.0,0.25,22.085904916294737,92,45,863
contacts_high,0.05,15.0,0.25,22.091153212933705,92,44,864
contacts_high,0.05,15.0,0.25,22.11542392949148,92,43,865
contacts_high,0.05,15.0,0.25,22.23667733559116,92,42,866
contacts_high,0.05,15.0,0.25,22.32357659134939,92,41,867
contacts_high,0.05,15.0,0.25,22.387640911003935,91,42,867
contacts_high,0.05,15.0,0.25,22.431388795327337,91,41,868
contacts_high,0.05,15.0,0.25,22.486776465801576,91,40,869
contacts_high,0.05,15.0,0.25,22.51438570152778,91,39,870
contacts_high,0.05,15.0,0.25,22.79547521268801,91,38,871
contacts_high,0.05,15.0,0.25,22.859119926525146,91,37,872
contacts_high,0.05,15.0,0.25,23.067684543109387,90,38,872
contacts_high,0.05,15.0,0.25,23.126815334715975,90,37,873
contacts_high,0.05,15.0,0.25,23.285485232748,90,36,874
contacts_high,0.05,15.0,0.25,23.4055509412164,90,35,875
contacts_high,0.05,15.0,0.25,23.41665717320329,89,36,875
contacts_high,0.05,15.0,0.25,23.425594273911187,88,37,875
contacts_high,0.05,15.0,0.25,23.438610073820602,88,36,876
contacts_high,0.05,15.0,0.25,23.549356185841372,88,35,877
contacts_high,0.05,15.0,0.25,23.63764650195713,88,34,878
contacts_high,0.05,15.0,0.25,23.75042467591978,87,35,878
contacts_high,0.05,15.0,0.25,23.863831577292476,87,34,879
contacts_high,0.05,15.0,0.25,24.065893583492375,87,33,880
contacts_high,0.05,15.0,0.25,24.219633893310757,87,32,881
contacts_high,0.05,15.0,0.25,24.250472805708114,86,33,881
contacts_high,0.05,15.0,0.25,24.254293440199405,85,34,881
contacts_high,0.05,15.0,0.25,24.452758041951338,85,33,882
contacts_high,0.05,15.0,0.25,24.531093585553204,84,34,882
contacts_high,0.05,15.0,0.25,24.69099431776781,84,33,883
contacts_high,0.05,15.0,0.25,24.722225389513735,84,32,884
contacts_high,0.05,15.0,0.25,24.873855841646332,84,31,885
contacts_high,0.05,15.0,0.25,24.93031720960774,84,30,886
contacts_high,0.05,15.0,0.25,25.059462043977216,84,29,887
contacts_high,0.05,15.0,0.25,25.088124595338858,84,28,888
contacts_high,0.05,15.0,0.25,25.33190549849889,84,27,889
contacts_high,0.05,15.0,0.25,25.343700384836936,84,26,890
contacts_high,0.05,15.0,0.25,25.429864880639407,84,25,891
contacts_high,0.05,15.0,0.25,25.46918600680938,84,24,892
contacts_high,0.05,15.0,0.25,25.62005418674375,84,23,893
contacts_high,0.05,15.0,0.25,25.71881925044659,84,22,894
contacts_high,0.05,15.0,0.25,25.73404450758386,84,21,895
contacts_high,0.05,15.0,0.25,25.736820181578516,84,20,896
contacts_high,0.05,15.0,0.25,25.7694480672395,84,19,897
contacts_high,0.05,15.0,0.25,26.301081765807446,83,20,897
contacts_high,0.05,15.0,0.25,26.47413330235341,83,19,898
contacts_high,0.05,15.0,0.25,26.580781739151142,83,18,899
contacts_high,0.05,15.0,0.25,26.766039685389845,83,17,900
contacts_high,0.05,15.0,0.25,26.869530106141017,82,18,900
contacts_high,0.05,15.0,0.25,27.0544883364955,82,17,901
contacts_high,0.05,15.0,0.25,27.871584453474284,82,16,902
contacts_high,0.05,15.0,0.25,28.03041176207547,82,15,903
contacts_high,0.05,15.0,0.25,28.08213079198845,82,14,904
contacts_high,0.05,15.0,0.25,28.109610146432445,82,13,905
contacts_high,0.05,15.0,0.25,28.141094473539034,82,12,906
contacts_high,0.05,15.0,0.25,28.541989332307562,81,13,906
contacts_high,0.05,15.0,0.25,28.59886314943233,81,12,907
contacts_high,0.05,15.0,0.25,28.64774679893133,81,11,908
contacts_high,0.05,15.0,0.25,30.016316206478074,81,10,909
contacts_high,0.05,15.0,0.25,30.565665875733192,80,11,909
contacts_high,0.05,15.0,0.25,30.861323035551347,80,10,910
contacts_high,0.05,15.0,0.25,31.615223785500415,80,9,911
contacts_high,0.05,15.0,0.25,31.812881093849523,79,10,911
contacts_high,0.05,15.0,0.25,32.07809074150918,79,9,912
contacts_high,0.05,15.0,0.25,33.35818786833863,78,10,912
contacts_high,0.05,15.0,0.25,33.39160736489079,77,11,912
contacts_high,0.05,15.0,0.25,33.4086797469926,77,10,913
contacts_high,0.05,15.0,0.25,33.658676706239554,77,9,914
contacts_high,0.05,15.0,0.25,33.70000999543761,76,10,914
contacts_high,0.05,15.0,0.25,34.08349532909258,76,9,915
contacts_high,0.05,15.0,0.25,34.219263378057946,76,8,916
contacts_high,0.05,15.0,0.25,34.29022338229405,76,7,917
contacts_high,0.05,15.0,0.25,34.31487284364634,75,8,917
contacts_high,0.05,15.0,0.25,34.56025700929075,75,7,918
contacts_high,0.05,15.0,0.25,35.09893479625863,75,6,919
contacts_high,0.05,15.0,0.25,35.1886407874767,75,5,920
contacts_high,0.05,15.0,0.25,35.948011912705276,75,4,921
contacts_high,0.05,15.0,0.25,36.22387402650056,75,3,922
contacts_high,0.05,15.0,0.25,37.4942577325138,75,2,923
contacts_high,0.05,15.0,0.25,39.036857700302754,75,1,924
recovery_slow,0.05,10.0,0.15,0.0,990,10,0
recovery_slow,0.05,10.0,0.15,0.11085100734229908,989,11,0
recovery_slow,0.05,10.0,0.15,0.24958500520953122,988,12,0
recovery_slow,0.05,10.0,0.15,0.3143924670464918,987,13,0
recovery_slow,0.05,10.0,0.15,0.528894877724139,986,14,0
recovery_slow,0.05,10.0,0.15,0.5327006852823907,985,15,0
recovery_slow,0.05,10.0,0.15,0.6191781743233674,984,16,0
recovery_slow,0.05,10.0,0.15,0.6573716169540564,983,17,0
recovery_slow,0.05,10.0,0.15,0.6978969414825403,983,16,1
recovery_slow,0.05,10.0,0.15,0.7617345852608605,983,15,2
recovery_slow,0.05,10.0,0.15,0.9990852555029843,982,16,2
recovery_slow,0.05,10.0,0.15,1.174736289592025,981,17,2
recovery_slow,0.05,10.0,0.15,1.277284801494847,980,18,2
recovery_slow,0.05,10.0,0.15,1.355907993577435,979,19,2
recovery_slow,0.05,10.0,0.15,1.3741795858833443,978,20,2
recovery_slow,0.05,10.0,0.15,1.3871472702730128,977,21,2
recovery_slow,0.05,10.0,0.15,1.429790151713878,976,22,2
recovery_slow,0.05,10.0,0.15,1.440975850511829,975,23,2
recovery_slow,0.05,10.0,0.15,1.4454862570052156,974,24,2
recovery_slow,0.05,10.0,0.15,1.4757004569288497,974,23,3
recovery_slow,0.05,10.0,0.15,1.5227433846554703,974,22,4
recovery_slow,0.05,10.0,0.15,1.5873313564014726,974,21,5
recovery_slow,0.05,10.0,0.15,1.5965313454781511,973,22,5
recovery_slow,0.05,10.0,0.15,1.6074849904724433,972,23,5
recovery_slow,0.05,10.0,0.15,1.6426362070495584,971,24,5
